Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
193	349.61554	2.1764706	207.79453	50.113628	117316.01	6.6381888	36	1	-70373.499	76069.173	2341	5690.51	35	-1
194	167.65712	1.5713677	146.88235	34.845989	162905	3.2616043	36	1	-70284.327	75965.65	4675	5690.51	35	-1
195	189.24591	1.6080013	111.24876	39.261173	246835	2.6656592	36	1	-70219.505	76167.696	6287	5690.51	35	-1
196	393.3714	1.9968613	137.7061	54.990192	173824	6.5169249	36	1	-70113.402	75999.029	3161	5690.51	35	-1
197	493.69067	1.520235	79.686089	43.357121	132456	7.3040915	36	1	-70306.096	76102.551	3055	5690.51	35	-1
198	249.04349	1.8336443	71.718109	42.722294	132610	4.6646261	36	1	-70343.667	76128.351	3104	5690.51	35	-1
199	205.13713	1.4859788	165.2995	41.10231	154668	3.8166356	36	1	-70195.801	76126.577	3763	5690.51	35	-1
200	397.01776	1.8054837	114.50235	42.364349	81043	5.851542	36	1	-70280.941	76155.441	1913	5690.51	35	-1
201	344.0257	2.2587014	176.38312	61.125195	275858	5.4247727	36	1	-70396.074	76059.82	4513	5690.51	35	-1
202	136.28661	1.5734206	103.75303	38.660435	223379.98	3.12063	36	1	-70252.723	76077.88	5778	5690.51	35	-1
203	177.24886	1.7837281	78.524345	34.157513	164161	3.6968372	36	1	-70207.572	75952.75	4806	5690.51	35	-1
204	200.41942	1.7834465	125.38513	50.313	226006	53.093056	36	1	-70339.959	76074.816	4492	5690.51	35	-1
205	182.77513	1.6717268	114.13838	32.241207	167751	2.8806458	36	1	-70341.732	76019.669	5203	5690.51	35	-1
206	192.25662	1.7014618	115.32568	31.538912	151166	3.1996663	36	1	-70316.739	76017.895	4793	5690.51	35	-1
207	293.23102	2.5964108	126.93121	44.550697	112045	4.8994036	36	1	-70114.37	76064.174	2515	5690.51	35	-1
208	331.73431	3.3588738	164.7834	53.090588	104907	7.6487856	36	1	-70165.325	76061.11	1976	5690.51	35	-1
209	324.3392	1.8364674	104.88773	64.647995	297704.03	4.8399568	36	1	-70181.45	76035.794	4605	5690.51	35	-1
210	162.02281	1.9155944	159.50371	37.329323	242117.98	5.5789394	35	1	-71103.702	76154.635	6486	5689.81	34	-1
211	222.64606	1.5419879	109.883	43.955704	210372	4.4218554	35	1	-71138.533	76009.994	4786	5689.81	34	-1
212	426.38403	2.1859743	94.13604	66.716774	149579	8.8349686	35	1	-71063.39	75961.78	2242	5689.81	34	-1
213	174.37781	1.7319598	147.8157	46.45871	907989	3.2907798	35	1	-71067.421	76063.045	19544	5689.81	34	-1
214	195.22676	1.6132388	134.99739	48.195446	203192	3.6850095	34	1	-72184.303	76041.115	4216	5692.66	33	-1
215	349.40378	1.5319056	158.73608	47.750549	108919	6.2889085	34	1	-72201.556	76001.447	2281	5692.66	33	-1
216	383.60934	1.8407643	177.26389	62.922359	128047	5.6201472	34	1	-72171.08	75980.485	2035	5692.66	33	-1
217	269.86646	1.557489	123.56828	54.946854	326714	4.1372352	34	1	-72170.435	76104.003	5946	5692.66	33	-1
218	198.92967	2.5397998	82.023445	32.417828	132751	3.8109889	34	1	-72065.139	75973.551	4095	5692.66	33	-1
219	368.64999	1.5239006	266.25616	75.963844	197506	16.215769	34	1	-71999.833	75955.33	2600	5692.66	33	-1
220	249.68069	2.303367	124.92349	46.698441	479126	3.2369397	34	1	-72100.13	76166.084	10260	5692.66	33	-1
