Object ID	Mean Intensity DAPI	Elongation Factor 	Mean Intensity Alexa 488	Mean Intensity Alexa 555	Total Intensity Alexa 555	Mean Intensity Alexa 647	Well 	Position 	X 	Y 	Area 	Z 	Parent Object ID (Well)	Parent Trace ID
190	169.26895	1.5924514	99.923592	41.393551	215619	3.8613937	32	1	-73723.701	37809.592	5209	5718.33	31	-1
191	240.48808	2.080964	108.66201	39.369488	143738	5.7310324	32	1	-73919.136	37894.732	3651	5718.33	31	-1
192	174.24342	1.3602123	127.28407	49.672718	194270	4.693429	32	1	-73718.219	37904.891	3911	5718.33	31	-1
193	230.16026	1.7862016	110.53627	62.190296	393478	5.0583215	32	1	-73874.148	37942.946	6327	5718.33	31	-1
194	217.68576	1.6637087	138.11946	64.102951	415323.03	3.5866647	32	1	-73786.911	37929.401	6479	5718.33	31	-1
195	178.37218	1.4429675	108.46848	58.289433	322632	4.7980127	32	1	-73752.081	37790.887	5535	5718.33	31	-1
196	315.70776	1.7644272	221.81142	93.373695	214386	7.0100174	31	1	-74802.689	37822.815	2296	5718.79	30	-1
197	331.95993	1.7062176	183.32796	84.66996	162651	6.7673087	31	1	-74857.191	37728.806	1921	5718.79	30	-1
198	286.99179	2.0512207	144.02466	74.38588	153830	8.4279499	31	1	-74942.815	37701.716	2068	5718.79	30	-1
199	692.57544	1.6397461	222.83447	145.63168	636993	7.4199815	31	1	-74795.755	37845.551	4374	5718.79	30	-1
200	297.49399	2.0300506	126.10821	86.700363	888592	3.9665334	31	1	-74751.895	37844.745	10249	5718.79	30	-1
201	177.92804	1.629156	129.25648	49.769981	193655	3.7142122	31	1	-74608.544	37812.979	3891	5718.79	30	-1
202	202.42627	1.6479889	148.74263	52.422928	188408	4.3299942	31	1	-74789.789	37871.351	3594	5718.79	30	-1
203	157.12019	1.9982636	148.53664	53.895252	275782	3.865937	31	1	-74621.121	37918.92	5117	5718.79	30	-1
204	166.45703	1.4617955	140.82095	68.58326	306430	3.6145926	31	1	-74670.947	37942.14	4468	5718.79	30	-1
205	276.4238	1.6909949	228.12927	58.990086	160630	6.5042233	31	1	-74866.544	37962.78	2723	5718.79	30	-1
206	152.4614	1.7927418	128.03937	53.286461	316788	71.271996	31	1	-74670.786	37847.647	5945	5718.79	30	-1
207	416.03644	1.9356651	183.12685	104.01593	724887	5.570096	31	1	-74767.536	37746.705	6969	5718.79	30	-1
208	109.81546	2.6744367	131.35332	59.00473	74818	7.1979494	31	1	-74937.977	37707.521	1268	5718.79	30	-1
209	198.95781	1.7176108	129.61107	47.225937	334643	3.8573244	29	1	-76585.113	37920.21	7086	5720.04	28	-1
210	266.20999	1.571678	162.78627	73.376549	413696.97	3.7836113	29	1	-76633.649	37851.679	5638	5720.04	28	-1
211	254.42497	1.4993952	159.9852	60.550835	347804	4.5924444	29	1	-76652.999	37747.511	5744	5720.04	28	-1
212	249.06113	1.6975416	176.19522	49.735283	285580	4.3556252	29	1	-76709.598	37791.533	5742	5720.04	28	-1
213	436.92245	1.4767746	151.91634	63.174122	381319	4.9277668	29	1	-76496.586	37796.37	6036	5720.04	28	-1
214	325.45776	1.5045593	188.50844	45.76038	159841	5.487833	29	1	-76435.956	37893.281	3493	5720.04	28	-1
215	205.48428	1.6561036	176.14771	55.515717	199579	4.9607787	28	1	-77397.07	37743.964	3595	5720.41	27	-1
216	376.25998	1.5382026	130.7793	68.074356	401911	76.804031	28	1	-77462.376	37729.935	5904	5720.41	27	-1
217	489.50342	1.6629044	116.03542	114.67708	301142	5.3541508	28	1	-77349.34	37924.564	2626	5720.41	27	-1
218	210.97273	1.4542047	179.33177	42.212322	179529	4.8434048	28	1	-77387.395	37828.136	4253	5720.41	27	-1
219	233.93318	2.2979079	122.64338	53.045845	313554	4.8841143	28	1	-77608.791	37888.283	5911	5720.41	27	-1
220	393.33392	1.6254315	253.42168	62.797409	106630	4.7714958	28	1	-77480.759	37929.724	1698	5720.41	27	-1
